1	0.0
2	1.0
3	2.0
4	3.0
5	3.0
6	3.0
7	3.0
8	3.0
9	3.0
10	3.0
11	3.0
12	3.0
13	3.0
14	3.0
15	3.0
16	3.0
17	3.0
18	3.0
19	3.0
20	3.0
21	3.0
22	3.0
23	3.0
24	3.0
25	3.0
26	3.0
27	3.0
28	3.0
29	3.0
30	3.0
31	3.0
32	3.0
33	3.0
34	3.0
35	2.95
36	2.9
37	2.9
38	2.9
39	2.9
40	2.9
41	2.9
42	2.9
43	2.9
44	2.9
45	2.9
46	2.9
47	2.9
48	2.9
49	2.9
50	2.9
51	2.9
52	2.9
53	2.9
54	2.85
55	2.8
56	2.8
57	2.8
58	2.8
59	2.8
60	2.8
61	2.8
62	2.8
63	2.8
64	2.8
65	2.8
66	2.8
67	2.8
68	2.8
69	2.8
70	2.8
71	2.8
72	2.8
73	2.8
74	2.8
75	2.8
76	2.8
77	2.8
78	2.8
79	2.8
80	2.8
81	2.8
82	2.8
83	2.8
84	2.8
85	2.8
86	2.8
87	2.8
88	2.8
89	2.8
90	2.8
91	2.8
92	2.8
93	2.8
94	2.8
95	2.8
96	2.8
97	2.8
98	2.8
99	2.8
100	2.8
101	2.8
102	2.8
103	2.8
104	2.75
105	2.7
106	2.7
107	2.7
108	2.7
109	2.7
110	2.7
111	2.7
112	2.7
113	2.7
114	2.7
115	2.7
116	2.7
117	2.7
118	2.7
119	2.65
120	2.6
121	2.6
122	2.6
123	2.6
124	2.6
125	2.6
126	2.6
127	2.6
128	2.6
129	2.6
130	2.6
131	2.6
132	2.6
133	2.6
134	2.6
135	2.6
136	2.6
137	2.55
138	2.5
139	2.5
140	2.5
141	2.5
142	2.5
143	2.5
144	2.5
145	2.75
146	2.7
147	2.7
148	2.7
149	2.7
150	2.7
151	2.7
152	2.7
153	2.7
154	2.7
155	2.7
156	2.7
157	2.65
158	2.65
159	2.65
160	2.65
161	2.65
162	2.65
163	2.65
164	2.65
165	2.65
166	2.65
167	2.65
168	2.65
169	2.65
170	2.65
171	2.65
172	2.65
173	2.65
174	2.65
175	2.65
176	2.6
177	2.6
178	2.6
179	2.6
180	2.6
181	2.6
182	2.6
183	2.6
184	2.6
185	2.6
186	2.6
187	2.6
188	2.6
189	2.6
190	2.6
191	2.6
192	2.6
193	2.6
194	2.6
195	2.6
196	2.6
197	2.6
198	2.6
199	2.6
200	2.6
201	2.6
202	2.6
203	2.6
204	2.6
205	2.6
206	2.6
207	2.6
208	2.55
209	2.55
210	2.55
211	2.55
212	2.55
213	2.55
214	2.55
215	2.55
216	2.55
217	2.55
218	2.55
219	2.55
220	2.55
221	2.55
222	2.5
223	2.5
224	2.5
225	2.5
226	2.45
227	2.45
228	2.45
229	2.45
230	2.45
231	2.45
232	2.45
233	2.45
234	2.45
235	2.45
236	2.45
237	2.45
238	2.45
239	2.45
240	2.45
241	2.4
242	2.4
243	2.4
244	2.4
245	2.4
246	2.4
247	2.4
248	2.4
249	2.4
250	2.4
251	2.4
252	2.4
253	2.4
254	2.4
255	2.4
256	2.4
257	2.4
258	2.4
259	2.35
260	2.35
261	2.35
262	2.35
263	2.35
264	2.35
265	2.35
266	2.35
267	2.35
268	2.3
269	2.3
270	2.3
271	2.3
272	2.3
273	2.3
274	2.3
275	2.3
276	2.3
277	2.3
278	2.3
279	2.3
280	2.3
281	2.3
282	2.3
283	2.3
284	2.3
285	2.3
286	2.3
287	2.3
288	2.3
289	2.3
290	2.3
291	2.3
292	2.3
293	2.3
294	2.3
295	2.3
296	2.3
297	2.3
298	2.3
299	2.3
300	2.3
301	2.3
302	2.3
303	2.3
304	2.25
305	2.25
306	2.25
307	2.25
308	2.25
309	2.25
310	2.25
311	2.25
312	2.25
313	2.25
314	2.25
315	2.25
316	2.25
317	2.25
318	2.25
319	2.25
320	2.25
321	2.25
322	2.25
323	2.25
324	2.25
325	2.25
326	2.25
327	2.25
328	2.25
329	2.25
330	2.2
331	2.15
332	2.15
333	2.15
334	2.15
335	2.15
336	2.15
337	2.15
338	2.15
339	2.15
340	2.15
341	2.15
342	2.15
343	2.15
344	2.1
345	2.1
346	2.1
347	2.1
348	2.1
349	2.1
350	2.1
351	2.1
352	2.1
353	2.1
354	2.05
355	2.05
356	2.05
357	2.05
358	2.05
359	2.05
360	2.05
361	2.05
362	2.05
363	2.05
364	2.05
365	2.05
366	2.05
367	2.05
368	2.05
369	2.05
370	2.05
371	2.05
372	2.05
373	2.05
374	2.05
375	2.05
376	2.05
377	2.05
378	2.05
379	2.05
380	2.05
381	2.05
382	2.05
383	2.05
384	2.05
385	2.05
386	2.05
387	2.05
388	2.0
389	2.0
390	2.0
391	2.0
392	2.0
393	3.0
394	3.0
395	4.0
396	4.0
397	4.0
398	4.0
399	4.0
400	4.0
401	4.0
402	4.0
403	4.0
404	4.0
405	4.0
406	4.0
407	3.95
408	3.95
409	3.95
410	3.95
411	3.95
412	3.95
413	3.95
414	3.95
415	3.95
416	3.95
417	3.95
418	3.95
419	3.95
420	3.95
421	3.95
422	3.95
423	3.95
424	3.95
425	3.95
426	3.9
427	3.85
428	3.8
429	3.8
430	3.8
431	3.8
432	3.8
433	3.8
434	3.8
435	3.8
436	3.8
437	3.8
438	3.8
439	3.8
440	3.8
441	3.8
442	3.8
443	3.8
444	3.8
445	3.8
446	3.75
447	3.7
448	3.7
449	3.7
450	3.7
451	3.7
452	3.7
453	3.65
454	3.6
455	3.6
456	3.6
457	3.6
458	3.6
459	3.6
460	3.6
461	3.6
462	3.6
463	3.6
464	3.6
465	3.6
466	3.6
467	3.6
468	3.6
469	3.6
470	3.6
471	3.6
472	3.6
